unified_id;month;street_name;latitude;longitude
AIR3158415;2022-12;La Crescenta Drive;34,23614;-116,84977
AIR31595540;2022-12;;34,2304;-116,86456
AIR31642557;2022-12;;34,1633;-116,38079
AIR31716068;2022-12;;34,24122;-116,87973
AIR31721957;2022-12;;34,24323;-116,95002
AIR31763631;2022-12;;34,24722;-116,88832
AIR31884589;2022-12;;34,15172;-116,43345
AIR31933988;2022-12;;34,11843;-116,34332
AIR32017620;2022-12;;34,24163;-116,87679
AIR3210000;2022-12;;34,24182;-116,92507
AIR32139270;2022-12;;34,24613;-116,83046
AIR32171572;2022-12;;34,23859;-116,88879
AIR32185269;2022-12;;34,24416;-116,85819
AIR32357745;2022-12;;34,24993;-116,86901
AIR32388975;2022-12;;34,12436;-116,23179
AIR32439228;2022-12;;34,12354;-116,3248
AIR32449440;2022-12;;34,24015;-116,94262
AIR32550030;2022-12;;34,23879;-116,88856
AIR32571750;2022-12;;34,25544;-116,86943
AIR32628779;2022-12;;34,11264;-116,33313
AIR32645410;2022-12;;34,23579;-116,91364
AIR32670206;2022-12;;34,23463;-116,92803
AIR32670648;2022-12;;34,23632;-116,92837
AIR32699838;2022-12;;34,26059;-116,84457
AIR3272187;2022-12;Balsam Drive;34,22617;-116,86478
AIR32724453;2022-12;;34,24268;-116,93012
AIR32725441;2022-12;;34,13367;-116,31093
AIR32762447;2022-12;;34,244854;-116,927361
AIR32769471;2022-12;;34,23775;-116,91916
AIR32771094;2022-12;;34,24342;-116,92336
AIR32772145;2022-12;;34,09705;-116,28706
AIR32841072;2022-12;;34,24479;-116,87312
AIR32844520;2022-12;;34,11524;-116,4802
AIR32912934;2022-12;;34,12137;-116,31162
AIR32943268;2022-12;;34,25581;-116,87642
AIR33095563;2022-12;;34,26131;-116,86533
AIR33100094;2022-12;;34,25459;-116,86073
AIR33218597;2022-12;;34,23612;-116,87417
AIR33279054;2022-12;;34,13273;-116,30917
AIR33424543;2022-12;;34,24154;-116,86286
AIR33472322;2022-12;;34,11826;-116,34722
AIR33529742;2022-12;;34,23081207;-116,8451767
AIR33640083;2022-12;;34,23845;-116,88632
AIR33678212;2022-12;;34,23763;-116,85136
AIR3374385;2022-12;Lucerne Drive;34,24167;-116,86568
AIR33779338;2022-12;;34,10712;-116,33004
AIR33804714;2022-12;;34,2454;-116,87982
AIR33804716;2022-12;;34,2395;-116,94033
AIR33852584;2022-12;;34,22609;-116,85448
AIR33914758;2022-12;;34,2483;-116,93514
AIR33932738;2022-12;;34,24301;-116,86078
AIR33972989;2022-12;;34,13172;-116,31993
AIR34091101;2022-12;;34,12488;-116,31934
AIR34206244;2022-12;;34,24648;-116,93002
AIR34228566;2022-12;;34,24223;-116,88545
AIR34229576;2022-12;;34,24891;-116,8983
AIR34263332;2022-12;;34,14046;-116,31672
AIR34263928;2022-12;;34,24539;-116,92322
AIR34340575;2022-12;;34,2387;-116,88559
AIR34546532;2022-12;;34,24053;-116,92288
AIR34548122;2022-12;;34,27651;-116,84356
AIR34675732;2022-12;;34,23674774;-116,8873215
AIR34784703;2022-12;;34,23086;-116,86148
AIR34811266;2022-12;;34,23377;-116,84466
AIR34906870;2022-12;;34,245258;-116,923286
AIR34914796;2022-12;;34,11354;-116,31424
AIR34938980;2022-12;;34,23343;-116,85214
AIR34943505;2022-12;;34,27097;-116,86121
AIR35032874;2022-12;;34,22584;-116,84851
AIR35092841;2022-12;;34,25596;-116,86142
AIR3511262;2022-12;West Fairway Boulevard;34,26352;-116,85978
AIR35137044;2022-12;;34,24288;-116,78975
AIR35161526;2022-12;;34,24971;-116,90225
AIR35238736;2022-12;;34,25637;-116,86604
AIR35291294;2022-12;;34,23739;-116,83382
AIR35380879;2022-12;;34,24359;-116,87701
AIR35577610;2022-12;;34,11236;-116,31649
AIR35676751;2022-12;;34,24175;-116,87067
AIR35802813;2022-12;;34,2695;-116,86443
AIR3582281;2022-12;Roberts Road;34,15194;-116,40787
AIR35831339;2022-12;;34,13357;-116,31829
AIR35840139;2022-12;;34,2468;-116,9315
AIR35840737;2022-12;;34,24352;-116,93068
AIR35878996;2022-12;;34,23949;-116,90735
AIR35904573;2022-12;;34,15516;-116,38301
AIR35907704;2022-12;;34,24417496;-116,9494858
AIR35918724;2022-12;;34,23399;-116,85056
AIR35950977;2022-12;;34,24557;-116,92643
AIR35976750;2022-12;;34,23577;-116,84887
AIR36064932;2022-12;;34,26093;-116,79208
AIR36104526;2022-12;;34,24081;-116,86392
AIR36171175;2022-12;;34,24288;-116,9087
AIR36278459;2022-12;;34,23044968;-116,8420944
AIR36317156;2022-12;;34,23963;-116,88889
AIR36325337;2022-12;;34,24578;-116,8689
AIR36417265;2022-12;;34,11593;-116,33656
AIR36424965;2022-12;;34,12994;-116,22907
AIR36478636;2022-12;;34,13581;-116,40715
AIR36556643;2022-12;;34,10632;-116,41579
AIR36664590;2022-12;;34,25554;-116,87427
AIR36667537;2022-12;;34,23801;-116,92886
AIR36672494;2022-12;;34,24635;-116,44567
AIR36728126;2022-12;;34,12533;-116,31826
AIR36768811;2022-12;;34,25868;-116,83446
AIR36842977;2022-12;;34,23635;-116,8869
AIR37009794;2022-12;;34,26391;-116,83467
AIR37018321;2022-12;;34,2432;-116,86784
AIR37053575;2022-12;;34,24139;-116,82979
AIR37055682;2022-12;;34,24026;-116,90034
AIR37090043;2022-12;;34,25836;-116,84556
AIR37090582;2022-12;;34,25792;-116,83455
AIR37126694;2022-12;;34,24535;-116,895348
AIR37254760;2022-12;;34,12516;-116,33184
AIR37260457;2022-12;;34,16519;-116,35793
AIR37260994;2022-12;;34,25855;-116,86137
AIR3731435;2022-12;Cherry Lane;34,23441;-116,91379
AIR37392920;2022-12;;34,24878;-116,8696
AIR37423484;2022-12;;34,24759;-116,92848
AIR37465188;2022-12;;34,24165;-116,92404
AIR37538312;2022-12;;34,10394;-116,46127
AIR3760220;2022-12;;34,12643;-116,32338
AIR37622456;2022-12;;34,12141;-116,32457
AIR37632027;2022-12;;34,24858;-116,93164
AIR37680831;2022-12;;34,25931;-116,84805
AIR37717545;2022-12;;34,25053;-116,92913
AIR37754548;2022-12;;34,20577621;-116,3516846
AIR37828136;2022-12;;34,2405;-116,89175
AIR37835798;2022-12;;34,24248;-116,86788
AIR37836448;2022-12;;34,24706;-116,92897
AIR37885770;2022-12;;34,2414;-116,86955
AIR37896577;2022-12;;34,23776;-116,88797
AIR37943206;2022-12;;34,23749;-116,90203
AIR37947960;2022-12;;34,12906;-116,31978
AIR37973935;2022-12;;34,12588;-116,35089
AIR38063155;2022-12;;34,25949;-116,86011
AIR38070781;2022-12;;34,2430191;-116,9251099
AIR3808430;2022-12;;34,14915;-116,00227
AIR38157379;2022-12;;34,14244;-116,42107
AIR38186160;2022-12;;34,2421;-116,89186
AIR38213580;2022-12;;34,2473;-116,93432
AIR38262593;2022-12;;34,24402;-116,90118
AIR38390330;2022-12;;34,13084;-116,32113
AIR38390992;2022-12;;34,23567;-116,88706
AIR38408944;2022-12;;34,2418;-116,8616
AIR38428847;2022-12;;34,24162;-116,83123
AIR38434886;2022-12;;34,23742;-116,84693
AIR38484924;2022-12;;34,23772;-116,94714
AIR38552415;2022-12;;34,26856;-116,84433
AIR38618797;2022-12;;34,20381;-116,28708
AIR38679109;2022-12;;34,24106;-116,91584
AIR38901143;2022-12;;34,24979;-116,8777
AIR38929178;2022-12;;34,10403;-116,32407
AIR38931617;2022-12;;34,24139;-116,93721
AIR39002967;2022-12;;34,26058;-116,83941
AIR39031497;2022-12;;34,24525;-116,87624
AIR39088524;2022-12;;34,14345;-116,31247
AIR39111232;2022-12;;34,2396;-116,86313
AIR39127477;2022-12;;34,1276;-116,38899
AIR39130848;2022-12;;34,23588562;-116,913002
AIR39200707;2022-12;;34,18292;-116,40987
AIR39224739;2022-12;;34,11124;-116,34866
AIR39272949;2022-12;;34,15433;-116,506
AIR39276152;2022-12;;34,24153;-116,9605
AIR39281901;2022-12;;34,25931;-116,84692
AIR39339005;2022-12;;34,23537;-116,89777
AIR39393084;2022-12;;34,2376;-116,84879
AIR39396751;2022-12;;34,24111;-116,91458
AIR39508963;2022-12;;34,26388;-116,87711
AIR39525645;2022-12;;34,11365;-116,31847
AIR39559919;2022-12;;34,22793;-116,84122
AIR39580697;2022-12;;34,26269;-116,82144
AIR39582163;2022-12;;34,10225;-116,32212
AIR39607271;2022-12;;34,2504;-116,86863
AIR39698164;2022-12;;34,10572;-116,30743
AIR39699192;2022-12;;34,24501;-116,81962
AIR39699444;2022-12;;34,24683;-116,92488
AIR39703856;2022-12;;34,23882;-116,8607
AIR39720392;2022-12;;34,0973;-116,37094
AIR39723128;2022-12;;34,2442;-116,92613
AIR39747073;2022-12;;34,23244;-116,85969
AIR39776275;2022-12;;34,12772;-116,32183
AIR39795581;2022-12;;34,24074;-116,86703
AIR39796476;2022-12;;34,25161;-116,86747
AIR39796936;2022-12;;34,24396;-116,87297
AIR39816684;2022-12;;34,2408;-116,8913
AIR39846957;2022-12;;34,24101;-116,9417
AIR39861872;2022-12;;34,12241;-116,3481
AIR39896415;2022-12;;34,24041;-116,93973
AIR39921445;2022-12;;34,24681;-116,89507
AIR39987933;2022-12;;34,24174;-116,86333
AIR40063041;2022-12;;34,11721;-116,32366
AIR4006508;2022-12;Mountain Sky Drive;34,23756;-116,886459
AIR4008052;2022-12;Tayles Point Road;34,24087;-116,95099
AIR40116349;2022-12;;34,24003;-116,86419
AIR40134242;2022-12;;34,24601;-116,92524
AIR40134245;2022-12;;34,2445;-116,9197
AIR40205778;2022-12;;34,23974;-116,90478
AIR40209179;2022-12;;34,24358;-116,92114
AIR40240095;2022-12;;34,26763;-116,85796
AIR40241531;2022-12;;34,23997;-116,85675
AIR4026018;2022-12;Granada Drive;34,12652;-116,32126
AIR40260366;2022-12;;34,25532;-116,86589
AIR40287280;2022-12;;34,24543762;-116,839386
AIR40309286;2022-12;;34,24284;-116,8837
AIR40375284;2022-12;;34,24391;-116,92323
AIR40379955;2022-12;;34,23818;-116,85758
AIR40491565;2022-12;;34,24859;-116,93674
AIR40591599;2022-12;;34,23491;-116,85078
AIR40593329;2022-12;;34,23983;-116,8955
AIR40618460;2022-12;;34,23779;-116,85167
AIR40634138;2022-12;;34,263569;-116,875366
AIR40639926;2022-12;;34,14383;-116,41286
AIR40703861;2022-12;;34,13003;-116,31367
AIR40705272;2022-12;;34,23274;-116,84355
AIR40706007;2022-12;;34,237476;-116,863159
AIR40716764;2022-12;;34,24233;-116,88503
AIR40783673;2022-12;;34,16621;-116,25871
AIR40809583;2022-12;;34,23516;-116,852
AIR4119166;2022-12;Waterview Drive;34,24372;-116,95682
AIR4350998;2022-12;Tamarack Drive;34,23939;-116,88671
AIR4384488;2022-12;Talmadge Road;34,24215;-116,92308
AIR4427739;2022-12;Saint Anton Court;34,24133;-116,89015
AIR4430533;2022-12;Willow Avenue;34,23665;-116,8728
AIR4453608;2022-12;Hillview Road;34,10778;-116,31951
AIR4582783;2022-12;Butte Avenue;34,24006;-116,85735
AIR4645690;2022-12;Sunny Sands Drive;34,20016;-116,28444
AIR4693222;2022-12;Switzerland Drive;34,2364;-116,88613
AIR4816068;2022-12;La Crescenta Drive;34,23627;-116,85258
AIR4824383;2022-12;Menlo Drive;34,23573;-116,85985
AIR5104205;2022-12;Alpine Way;34,24168;-116,86277
AIR5136088;2022-12;Waterview Drive;34,2453;-116,95342
AIR5190667;2022-12;Luna Road;34,2382;-116,85575
AIR523376;2022-12;;34,24807;-116,86973
AIR5325653;2022-12;Tinker Bell Avenue;34,26555;-116,85083
AIR5696718;2022-12;Thrush Court;34,23587;-116,89328
AIR5969627;2022-12;Lakewood Lane;34,24404;-116,92674
AIR6278973;2022-12;Cove Drive;34,24089;-116,95866
AIR6279086;2022-12;Villa Grove Avenue;34,24077;-116,8563
AIR6279113;2022-12;Mockingbird Drive;34,24713;-116,89607
AIR6279125;2022-12;Tanager Drive;34,24874;-116,89183
AIR6451877;2022-12;Ironwood Drive;34,23641;-116,91725
AIR6481540;2022-12;Hollinger Road;34,1243;-116,26421
AIR6564037;2022-12;Menlo Drive;34,24045;-116,86127
AIR6656446;2022-12;Comstock Lane;34,24186;-116,89619
AIR666691;2022-12;Lintner Road;34,240726;-116,934792
AIR6673353;2022-12;Comstock Lane;34,24043;-116,89438
AIR6675761;2022-12;Sun Crest Court;34,23512;-116,84894
AIR6690593;2022-12;North Eureka Drive;34,25218;-116,90172
AIR6691376;2022-12;Saint Moritz Drive;34,23904;-116,89043
AIR6704191;2022-12;Conklin Road;34,2366;-116,89922
AIR6729193;2022-12;Lake Drive;34,2466;-116,93626
AIR676164;2022-12;Base Line Road;34,12211;-116,25754
AIR6817370;2022-12;Vía Rocosa;34,10027;-116,30751
AIR6820440;2022-12;Big Bear Boulevard;34,24231;-116,91669
AIR6822873;2022-12;Edgemoor Road;34,23866;-116,92993
AIR7025746;2022-12;Golden West Place;34,2386;-116,88959
AIR7072350;2022-12;Crystal Lake Road;34,24269;-116,87558
AIR7072455;2022-12;Evergreen Drive;34,23997;-116,88645
AIR7085152;2022-12;Crystal Lake Road;34,24969;-116,87428
AIR7088097;2022-12;Monterey Street;34,24019;-116,86213
AIR7088244;2022-12;Villa Grove Avenue;34,24144;-116,86047
AIR7088715;2022-12;Thrush Court;34,23717;-116,89213
AIR7106153;2022-12;Villa Grove Avenue;34,24364;-116,8595
AIR7106885;2022-12;Ridgecrest Drive;34,23414;-116,85584
AIR7107497;2022-12;Comstock Lane;34,24149;-116,89418
AIR7107717;2022-12;Cardinal Drive;34,24959;-116,89352
AIR7108197;2022-12;Yosemite Drive;34,23009;-116,84399
AIR7108469;2022-12;Pinewood Drive;34,25224;-116,86638
AIR7110624;2022-12;Pigeon Road;34,23004;-116,86354
AIR7110802;2022-12;La Collina;34,08794;-116,29278
AIR7110933;2022-12;Cinderella Drive;34,27093;-116,85141
AIR7111423;2022-12;Sheephorn Road;34,23702;-116,85924
AIR7111950;2022-12;Deer Canyon Road;34,23249;-116,85477
AIR7112225;2022-12;Saint Moritz Drive;34,23933;-116,891
AIR7112523;2022-12;Cougar Road;34,24196;-116,86914
AIR7112575;2022-12;Balsam Drive;34,22991;-116,86374
AIR7113291;2022-12;Haupstrasse Drive;34,24498;-116,87058
AIR7113367;2022-12;Bow Canyon Road;34,22531;-116,85083
AIR71684;2022-12;Rocky Point Drive;34,281;-116,79607
AIR7222037;2022-12;San Bernardino Avenue;34,23771;-116,83359
AIR7346841;2022-12;;34,22482;-116,40842
AIR7397366;2022-12;;34,11381;-116,43133
AIR7437584;2022-12;Sheephorn Road;34,23635;-116,85361
AIR7452014;2022-12;Oasis Drive;34,2063;-116,28731
AIR7494623;2022-12;Edgemoor Road;34,23883;-116,92985
AIR7633842;2022-12;Brownie Lane;34,24316;-116,89011
AIR7633998;2022-12;Brownie Lane;34,24324;-116,88948
AIR7663261;2022-12;Alpenweg Drive;34,24506;-116,86847
AIR7745543;2022-12;Oriole Drive;34,2368;-116,89859
AIR7748388;2022-12;3rd Street;34,29221;-116,81032
AIR7774724;2022-12;Club View Drive;34,22686;-116,86228
AIR7884919;2022-12;Granada Drive;34,12584;-116,31835
AIR8070456;2022-12;Neva Road;34,09243;-116,31215
AIR808533;2022-12;Vía Rocosa;34,09258;-116,30611
AIR8087145;2022-12;Lagunita Lane;34,25032;-116,93188
AIR8090935;2022-12;Georgia Street;34,23993;-116,90115
AIR8102059;2022-12;Grizzly Court;34,23773;-116,8618
AIR8107048;2022-12;Lakeview Drive;34,24222;-116,92066
AIR8116725;2022-12;Olympic Drive;34,24626;-116,87739
AIR8151970;2022-12;West Sherwood Boulevard;34,26055;-116,86178
AIR8189914;2022-12;Moonridge Road;34,23608;-116,85992
AIR8320969;2022-12;Thrush Drive;34,23557;-116,89053
AIR835126;2022-12;West Country Club Boulevard;34,26148;-116,86525
AIR8356115;2022-12;Mahogany Lane;34,24385;-116,78896
AIR8453390;2022-12;Yosemite Drive;34,23195;-116,84709
AIR8487685;2022-12;North Bay Drive;34,241455;-116,94516
AIR8487701;2022-12;Sylvan Glen;34,23144;-116,86528
AIR8506725;2022-12;Sheephorn Road;34,238979;-116,858887
AIR865917;2022-12;Boulder View Drive;34,2078;-116,50128
AIR8680291;2022-12;;34,14209;-116,39623
AIR8687782;2022-12;Sequoia Drive;34,26641;-116,84563
AIR8688155;2022-12;;34,09545;-116,30889
AIR8811512;2022-12;Glen Road;34,24579;-116,92557
AIR8884708;2022-12;Mcwhinney Lane;34,24202;-116,89326
AIR8968332;2022-12;Mountainaire Lane;34,24435;-116,90265
AIR9030749;2022-12;Switzerland Drive;34,23783;-116,88848
AIR9061128;2022-12;Switzerland Drive;34,23772;-116,88583
AIR9063353;2022-12;Switzerland Drive;34,23833;-116,88674
AIR9065030;2022-12;Switzerland Drive;34,23838;-116,88682
AIR9134487;2022-12;Alpenweg Drive;34,247;-116,86815
AIR9187251;2022-12;Buffalo Court;34,22815;-116,85676
AIR9232049;2022-12;Thrush Drive;34,23575;-116,89084
AIR9241882;2022-12;Main Street;34,24091;-116,90637
AIR9301003;2022-12;Villa Grove Avenue;34,23903;-116,85351
AIR9329579;2022-12;North Eureka Drive;34,2532;-116,90335
AIR9364892;2022-12;Thrush Drive;34,23694;-116,89029
AIR9367766;2022-12;Thrush Drive;34,23757;-116,89111
AIR9368784;2022-12;Thrush Drive;34,23759;-116,89049
AIR9431746;2022-12;Primrose Drive;34,2286;-116,85309
AIR9490331;2022-12;Thrush Drive;34,23725;-116,89107
AIR9510558;2022-12;Thrush Drive;34,23611;-116,89056
AIR9730242;2022-12;East Aeroplane Boulevard;34,25989;-116,8436
AIR9810523;2022-12;Thrush Drive;34,23628;-116,8926
AIR9810675;2022-12;Thrush Drive;34,23575;-116,89215
AIR9810727;2022-12;Thrush Drive;34,23756;-116,89066
AIR9944263;2022-12;Spruce Road;34,24145;-116,92104
AIR9960008;2022-12;Waterview Drive;34,24622;-116,94617
AIR9976790;2022-12;Starvation Flats Road;34,25097;-116,88049
AIR10052559;2022-11;Heavenly Valley Road;34,23948;-116,87991
AIR10178668;2022-11;Round Drive;34,25095;-116,94139
AIR10211700;2022-11;;34,24516;-116,87618
AIR10344705;2022-11;;34,2675;-116,86089
AIR10424683;2022-11;Starvation Flats Road;34,25341;-116,88025
AIR10471190;2022-11;Spruce Lane;34,23844;-116,82383
AIR10551482;2022-11;La Crescenta Drive;34,2355;-116,8483
AIR11209785;2022-11;;34,23943;-116,85551
AIR11458668;2022-11;Waynoka Lane;34,24263;-116,92486
AIR11529774;2022-11;Carmelita Way;34,08019;-116,37654
AIR11623857;2022-11;Starvation Flats Road;34,25264;-116,8808
AIR11654882;2022-11;Fenway Drive;34,2422;-116,8618
AIR11692683;2022-11;Mullins Drive;34,27166;-116,85132
AIR11735648;2022-11;Summit Boulevard;34,23979;-116,88697
AIR11785147;2022-11;Starvation Flats Road;34,2521;-116,87999
AIR11799363;2022-11;;34,23996;-116,92826
AIR11921717;2022-11;Eureka Drive;34,24654;-116,89829
AIR119838;2022-11;Mountain View Circle;34,12838;-116,31354
AIR12246386;2022-11;Silver Tip Drive;34,237736;-116,862297
AIR12325663;2022-11;Navajo Trail;34,11093;-116,3238
AIR1243216;2022-11;Saddleback Road;34,121407;-116,328949
AIR12466059;2022-11;Yosemite Drive;34,22938;-116,84423
AIR12495850;2022-11;;34,24372;-116,9171
AIR12520281;2022-11;Deer Run Court;34,23125;-116,86125
AIR12647814;2022-11;;34,15362;-116,43614
AIR12651776;2022-11;;34,26642;-116,86604
AIR12826044;2022-11;East Aeroplane Boulevard;34,25887;-116,84183
AIR12833882;2022-11;Siskiyou Drive;34,22742;-116,85785
AIR12904929;2022-11;Jeffries Road;34,23966;-116,9024
AIR12942776;2022-11;Sunburst Drive;34,12841;-116,31947
AIR13060219;2022-11;Foothill Drive;34,12236023;-116,2212906
AIR13126924;2022-11;Canvasback Road;34,24508;-116,93356
AIR13167327;2022-11;Menlo Drive;34,23817;-116,85878
AIR13274494;2022-11;;34,14173;-116,18252
AIR13634652;2022-11;Starvation Flats Road;34,25165;-116,87831
AIR13639669;2022-11;Siskiyou Drive;34,22792;-116,8568
AIR13686367;2022-11;Antelope Mountain Drive;34,26984;-116,85901
AIR13687864;2022-11;Green Oaks Court;34,23525;-116,84814
AIR13696080;2022-11;Round Drive;34,25041;-116,94128
AIR13716929;2022-11;Temple Lane;34,24416;-116,92566
AIR13724939;2022-11;Marin Road;34,2415;-116,90719
AIR13746160;2022-11;Eagle Drive;34,24947;-116,90189
AIR13801200;2022-11;Wren Drive;34,24626;-116,8953
AIR13829324;2022-11;Tahoe Drive;34,24456;-116,89486
AIR13996202;2022-11;Blue Jay Road;34,24083;-116,94922
AIR14089677;2022-11;Tehama Drive;34,23653;-116,86166
AIR14124182;2022-11;;34,23737;-116,88843
AIR14124206;2022-11;;34,23663;-116,86494
AIR14124266;2022-11;Villa Grove Avenue;34,24365;-116,85827
AIR14124584;2022-11;Stony Creek Road;34,25003;-116,8681
AIR1428379;2022-11;Saint Moritz Drive;34,24092;-116,89069
AIR14335230;2022-11;La Crescenta Drive;34,23439;-116,8472
AIR14342504;2022-11;Sunset Lane;34,2472;-116,83108
AIR14467679;2022-11;San Pasqual Drive;34,22893;-116,84976
AIR14469396;2022-11;West Rainbow Boulevard;34,25856;-116,84709
AIR14480012;2022-11;Park Avenue;34,24477;-116,89234
AIR14480136;2022-11;;34,22993;-116,84758
AIR14480143;2022-11;Angels Camp Road;34,23057;-116,83889
AIR14521351;2022-11;;34,09755;-116,30666
AIR14529233;2022-11;Temple Lane;34,2428;-116,92337
AIR14759123;2022-11;Cedar Mountain Road;34,27016;-116,85849
AIR14771743;2022-11;Lassen Drive;34,22923;-116,85945
AIR14786504;2022-11;Thrush Court;34,23772;-116,89224
AIR1484195;2022-11;;34,23704;-116,86718
AIR14948466;2022-11;;34,24391;-116,88486
AIR14961212;2022-11;Klamath Road;34,23797;-116,84575
AIR14983336;2022-11;Sunset Road;34,12908;-116,31856
AIR14992690;2022-11;Forest Road;34,24419;-116,92925
AIR14994173;2022-11;Edgemoor Road;34,24442;-116,93283
AIR15056526;2022-11;Saint Moritz Drive;34,23893;-116,89144
AIR15073367;2022-11;;34,12604;-116,32487
AIR15085009;2022-11;Chipmunk Lane;34,24589;-116,94465
AIR15165066;2022-11;;34,2368;-116,86184
AIR15225059;2022-11;Wilton Road;34,11622;-116,35228
AIR1526344;2022-11;Kismet Road;34,09347;-116,42317
AIR1534914;2022-11;Main Street;34,23961;-116,90659
AIR15436072;2022-11;La Crescenta Drive;34,23452;-116,84998
AIR15453260;2022-11;;34,24114;-116,90688
AIR15484066;2022-11;Surrey Avenue;34,1846;-116,39616
AIR15498520;2022-11;Starvation Flats Road;34,25341;-116,88133
AIR15512762;2022-11;Guinan Lane;34,24049;-116,92624
AIR15564286;2022-11;Willow Landing Road;34,23933;-116,94673
AIR15598354;2022-11;Crestwood Drive;34,237957;-116,886131
AIR15616221;2022-11;;34,12539;-116,3165
AIR15630911;2022-11;Mapleleaf Drive;34,24001;-116,8874
AIR15634146;2022-11;Switzerland Drive;34,2377;-116,88712
AIR15707836;2022-11;;34,23617;-116,87004
AIR15735291;2022-11;;34,16053;-116,30614
AIR15754153;2022-11;Willow Landing Road;34,24028;-116,95008
AIR15758715;2022-11;Sunset Drive;34,23729;-116,85903
AIR15905180;2022-11;;34,25371;-116,8732
AIR15938411;2022-11;;34,23572;-116,8523
AIR15964091;2022-11;;34,1294;-116,42907
AIR15970296;2022-11;;34,26601;-116,83992
AIR16015622;2022-11;;34,23774;-116,86115
AIR16016794;2022-11;;34,2271;-116,86336
AIR16037507;2022-11;;34,2435;-116,9442
AIR16039149;2022-11;;34,24751;-116,89326
AIR16050122;2022-11;;34,23573;-116,84557
AIR16070480;2022-11;;34,23006;-116,85779
AIR16083055;2022-11;;34,24049;-116,86402
AIR16088349;2022-11;;34,22833;-116,8617
AIR16174471;2022-11;;34,24058;-116,88416
AIR16221165;2022-11;;34,23108;-116,84627
AIR16231405;2022-11;;34,25266;-116,86658
AIR162404;2022-11;Eagle Mountain Drive;34,27033;-116,86165
AIR16245792;2022-11;;34,24912;-116,93689
AIR16259330;2022-11;;34,24243;-116,89528
AIR16288265;2022-11;;34,18483;-116,41717
AIR16304086;2022-11;;34,23647;-116,80754
AIR16312572;2022-11;;34,25739;-116,86471
AIR16323226;2022-11;;34,22866;-116,84315
AIR16331162;2022-11;;34,24157;-116,82843
